Date;Zone;Quantum;divided.10000
31-3-2021 11:16;WATER;94827;9,4827
31-3-2021 11:31;WATER;105149;10,5149
31-3-2021 11:31;WATER;140060;14,006
31-3-2021 11:31;WATER;149391;14,9391
31-3-2021 11:45;WATER;151877;15,1877
31-3-2021 11:45;WATER;115795;11,5795
31-3-2021 12:00;WATER;127666;12,7666
31-3-2021 12:00;WATER;256701;25,6701
31-3-2021 12:00;WATER;258232;25,8232
31-3-2021 12:14;WATER;250036;25,0036
31-3-2021 12:14;WATER;139195;13,9195
31-3-2021 12:14;WATER;117056;11,7056
31-3-2021 12:28;WATER;188428;18,8428
31-3-2021 12:28;WATER;192769;19,2769
31-3-2021 12:28;WATER;168162;16,8162
31-3-2021 12:43;WATER;132404;13,2404
31-3-2021 12:43;WATER;111238;11,1238
31-3-2021 12:43;WATER;79749;7,9749
31-3-2021 12:57;WATER;78002;7,8002
31-3-2021 12:57;WATER;78218;7,8218
31-3-2021 12:57;WATER;88612;8,8612
31-3-2021 13:12;WATER;95205;9,5205
31-3-2021 13:12;WATER;108662;10,8662
31-3-2021 13:12;WATER;140619;14,0619
31-3-2021 13:26;WATER;97781;9,7781
31-3-2021 13:26;WATER;76182;7,6182
31-3-2021 13:26;WATER;77785;7,7785
31-3-2021 13:40;WATER;79118;7,9118
31-3-2021 13:40;WATER;88522;8,8522
31-3-2021 13:55;WATER;80614;8,0614
31-3-2021 13:55;WATER;79461;7,9461
31-3-2021 13:55;WATER;61285;6,1285
31-3-2021 14:09;WATER;43126;4,3126
31-3-2021 14:09;WATER;44748;4,4748
31-3-2021 14:09;WATER;59159;5,9159
31-3-2021 14:24;WATER;69661;6,9661
31-3-2021 14:24;WATER;80271;8,0271
31-3-2021 14:24;WATER;81658;8,1658
31-3-2021 14:38;WATER;78794;7,8794
31-3-2021 14:38;WATER;76867;7,6867
31-3-2021 14:38;WATER;71444;7,1444
31-3-2021 14:52;WATER;53088;5,3088
31-3-2021 14:52;WATER;42964;4,2964
31-3-2021 14:52;WATER;69481;6,9481
31-3-2021 15:07;WATER;79461;7,9461
31-3-2021 15:07;WATER;70508;7,0508
31-3-2021 15:07;WATER;53286;5,3286
31-3-2021 15:21;WATER;48585;4,8585
31-3-2021 15:21;WATER;41757;4,1757
31-3-2021 15:21;WATER;42009;4,2009
31-3-2021 15:36;WATER;43739;4,3739
31-3-2021 15:36;WATER;42064;4,2064
31-3-2021 15:36;WATER;40748;4,0748
31-3-2021 15:50;WATER;42082;4,2082
31-3-2021 15:50;WATER;34984;3,4984
31-3-2021 16:04;WATER;31417;3,1417
31-3-2021 16:04;WATER;26463;2,6463
31-3-2021 16:04;WATER;25166;2,5166
31-3-2021 16:19;WATER;25292;2,5292
31-3-2021 16:19;WATER;28211;2,8211
31-3-2021 16:19;WATER;24067;2,4067
31-3-2021 16:33;WATER;23797;2,3797
31-3-2021 16:33;WATER;25310;2,531
31-3-2021 16:33;WATER;22806;2,2806
31-3-2021 16:48;WATER;26373;2,6373
31-3-2021 16:48;WATER;27328;2,7328
31-3-2021 16:48;WATER;26031;2,6031
31-3-2021 17:02;WATER;26788;2,6788
31-3-2021 17:02;WATER;32858;3,2858
31-3-2021 17:02;WATER;27382;2,7382
31-3-2021 17:16;WATER;24284;2,4284
31-3-2021 17:16;WATER;22824;2,2824
31-3-2021 17:16;WATER;22626;2,2626
31-3-2021 17:31;WATER;21113;2,1113
31-3-2021 17:31;WATER;17402;1,7402
31-3-2021 17:31;WATER;13349;1,3349
31-3-2021 17:45;WATER;10161;1,0161
31-3-2021 17:45;WATER;8846;0,8846
31-3-2021 18:00;WATER;8287;0,8287
31-3-2021 18:00;WATER;7945;0,7945
31-3-2021 18:00;WATER;6720;0,672
31-3-2021 18:14;WATER;5945;0,5945
31-3-2021 18:14;WATER;5729;0,5729
31-3-2021 18:14;WATER;5711;0,5711
31-3-2021 18:28;WATER;5387;0,5387
31-3-2021 18:28;WATER;5081;0,5081
31-3-2021 18:28;WATER;4576;0,4576
31-3-2021 18:43;WATER;4576;0,4576
31-3-2021 18:43;WATER;4144;0,4144
31-3-2021 18:43;WATER;4036;0,4036
31-3-2021 18:57;WATER;4090;0,409
31-3-2021 18:57;WATER;3549;0,3549
31-3-2021 18:57;WATER;3513;0,3513
31-3-2021 19:12;WATER;3712;0,3712
31-3-2021 19:12;WATER;3405;0,3405
31-3-2021 19:12;WATER;3459;0,3459
31-3-2021 19:26;WATER;2757;0,2757
31-3-2021 19:26;WATER;3748;0,3748
31-3-2021 19:26;WATER;4450;0,445
31-3-2021 19:40;WATER;3225;0,3225
31-3-2021 19:40;WATER;3495;0,3495
31-3-2021 19:55;WATER;3225;0,3225
31-3-2021 19:55;WATER;3135;0,3135
31-3-2021 19:55;WATER;2829;0,2829
31-3-2021 20:09;WATER;2937;0,2937
31-3-2021 20:09;WATER;3189;0,3189
31-3-2021 20:09;WATER;3189;0,3189
31-3-2021 20:24;WATER;4198;0,4198
31-3-2021 20:24;WATER;2973;0,2973
31-3-2021 20:24;WATER;3892;0,3892
31-3-2021 20:38;WATER;2973;0,2973
31-3-2021 20:38;WATER;3135;0,3135
31-3-2021 20:38;WATER;3946;0,3946
31-3-2021 20:52;WATER;3027;0,3027
31-3-2021 20:52;WATER;3874;0,3874
31-3-2021 20:52;WATER;3477;0,3477
31-3-2021 21:07;WATER;3045;0,3045
31-3-2021 21:07;WATER;3640;0,364
31-3-2021 21:07;WATER;3694;0,3694
31-3-2021 21:21;WATER;3207;0,3207
31-3-2021 21:21;WATER;3603;0,3603
31-3-2021 21:21;WATER;3135;0,3135
31-3-2021 21:36;WATER;3820;0,382
31-3-2021 21:36;WATER;3333;0,3333
31-3-2021 21:36;WATER;3640;0,364
31-3-2021 21:50;WATER;3135;0,3135
31-3-2021 21:50;WATER;3748;0,3748
31-3-2021 22:04;WATER;2811;0,2811
31-3-2021 22:04;WATER;3892;0,3892
31-3-2021 22:04;WATER;2955;0,2955
31-3-2021 22:19;WATER;4360;0,436
31-3-2021 22:19;WATER;3730;0,373
31-3-2021 22:19;WATER;3225;0,3225
31-3-2021 22:33;WATER;3315;0,3315
31-3-2021 22:33;WATER;3333;0,3333
31-3-2021 22:33;WATER;3153;0,3153
31-3-2021 22:48;WATER;3658;0,3658
31-3-2021 22:48;WATER;3459;0,3459
31-3-2021 22:48;WATER;3441;0,3441
31-3-2021 23:02;WATER;3856;0,3856
31-3-2021 23:02;WATER;3585;0,3585
31-3-2021 23:02;WATER;3802;0,3802
31-3-2021 23:16;WATER;3640;0,364
31-3-2021 23:16;WATER;3802;0,3802
31-3-2021 23:16;WATER;3225;0,3225
31-3-2021 23:31;WATER;3369;0,3369
31-3-2021 23:31;WATER;3694;0,3694
31-3-2021 23:31;WATER;3297;0,3297
31-3-2021 23:45;WATER;3315;0,3315
31-3-2021 23:45;WATER;4000;0,4
1-4-2021 00:00;WATER;3459;0,3459
1-4-2021 00:00;WATER;3585;0,3585
1-4-2021 00:00;WATER;3315;0,3315
1-4-2021 00:14;WATER;2379;0,2379
1-4-2021 00:14;WATER;3459;0,3459
1-4-2021 00:14;WATER;3874;0,3874
1-4-2021 00:28;WATER;3189;0,3189
1-4-2021 00:28;WATER;3351;0,3351
1-4-2021 00:28;WATER;2793;0,2793
1-4-2021 00:43;WATER;2829;0,2829
1-4-2021 00:43;WATER;3603;0,3603
1-4-2021 00:43;WATER;3585;0,3585
1-4-2021 00:57;WATER;4018;0,4018
1-4-2021 00:57;WATER;3928;0,3928
1-4-2021 00:57;WATER;3297;0,3297
1-4-2021 01:12;WATER;3874;0,3874
1-4-2021 01:12;WATER;3009;0,3009
1-4-2021 01:12;WATER;2847;0,2847
1-4-2021 01:26;WATER;2487;0,2487
1-4-2021 01:26;WATER;2577;0,2577
1-4-2021 01:26;WATER;2811;0,2811
1-4-2021 01:40;WATER;2937;0,2937
1-4-2021 01:40;WATER;3423;0,3423
1-4-2021 01:55;WATER;3513;0,3513
1-4-2021 01:55;WATER;2955;0,2955
1-4-2021 01:55;WATER;3946;0,3946
1-4-2021 02:09;WATER;3874;0,3874
1-4-2021 02:09;WATER;4108;0,4108
1-4-2021 02:09;WATER;3387;0,3387
1-4-2021 02:24;WATER;3567;0,3567
1-4-2021 02:24;WATER;3279;0,3279
1-4-2021 02:24;WATER;3640;0,364
1-4-2021 02:38;WATER;3640;0,364
1-4-2021 02:38;WATER;3171;0,3171
1-4-2021 02:38;WATER;3640;0,364
1-4-2021 02:52;WATER;2901;0,2901
1-4-2021 02:52;WATER;3297;0,3297
1-4-2021 02:52;WATER;3261;0,3261
1-4-2021 03:07;WATER;3585;0,3585
1-4-2021 03:07;WATER;3297;0,3297
1-4-2021 03:07;WATER;4252;0,4252
1-4-2021 03:21;WATER;3748;0,3748
1-4-2021 03:21;WATER;3135;0,3135
1-4-2021 03:21;WATER;3477;0,3477
1-4-2021 03:36;WATER;2919;0,2919
1-4-2021 03:36;WATER;3459;0,3459
1-4-2021 03:36;WATER;3585;0,3585
1-4-2021 03:50;WATER;3495;0,3495
1-4-2021 03:50;WATER;4162;0,4162
1-4-2021 04:04;WATER;3333;0,3333
1-4-2021 04:04;WATER;3171;0,3171
1-4-2021 04:04;WATER;3567;0,3567
1-4-2021 04:19;WATER;3712;0,3712
1-4-2021 04:19;WATER;3351;0,3351
1-4-2021 04:19;WATER;3495;0,3495
1-4-2021 04:33;WATER;3477;0,3477
1-4-2021 04:33;WATER;3531;0,3531
1-4-2021 04:33;WATER;4414;0,4414
1-4-2021 04:48;WATER;4144;0,4144
1-4-2021 04:48;WATER;4864;0,4864
1-4-2021 04:48;WATER;4864;0,4864
1-4-2021 05:02;WATER;4882;0,4882
1-4-2021 05:02;WATER;5675;0,5675
1-4-2021 05:02;WATER;5513;0,5513
1-4-2021 05:16;WATER;6125;0,6125
1-4-2021 05:16;WATER;6774;0,6774
1-4-2021 05:16;WATER;6540;0,654
1-4-2021 05:31;WATER;8323;0,8323
1-4-2021 05:31;WATER;8071;0,8071
1-4-2021 05:31;WATER;9944;0,9944
1-4-2021 05:45;WATER;12845;1,2845
1-4-2021 05:45;WATER;14754;1,4754
1-4-2021 06:00;WATER;14916;1,4916
1-4-2021 06:00;WATER;18321;1,8321
1-4-2021 06:00;WATER;23815;2,3815
1-4-2021 06:14;WATER;23725;2,3725
1-4-2021 06:14;WATER;23617;2,3617
1-4-2021 06:14;WATER;32102;3,2102
1-4-2021 06:28;WATER;32732;3,2732
1-4-2021 06:28;WATER;41325;4,1325
1-4-2021 06:28;WATER;46351;4,6351
1-4-2021 06:43;WATER;41595;4,1595
1-4-2021 06:43;WATER;42406;4,2406
1-4-2021 06:43;WATER;46297;4,6297
1-4-2021 06:57;WATER;62924;6,2924
1-4-2021 06:57;WATER;93620;9,362
1-4-2021 06:57;WATER;70886;7,0886
1-4-2021 07:12;WATER;66887;6,6887
1-4-2021 07:12;WATER;69751;6,9751
1-4-2021 07:12;WATER;60942;6,0942
1-4-2021 07:26;WATER;52872;5,2872
1-4-2021 07:26;WATER;53953;5,3953
1-4-2021 07:26;WATER;54061;5,4061
1-4-2021 07:40;WATER;55538;5,5538
1-4-2021 07:40;WATER;57466;5,7466
1-4-2021 07:55;WATER;60456;6,0456
1-4-2021 07:55;WATER;62636;6,2636
1-4-2021 07:55;WATER;68130;6,813
1-4-2021 08:09;WATER;72976;7,2976
1-4-2021 08:09;WATER;74345;7,4345
1-4-2021 08:09;WATER;74399;7,4399
1-4-2021 08:24;WATER;79497;7,9497
1-4-2021 08:24;WATER;93133;9,3133
1-4-2021 08:24;WATER;75948;7,5948
1-4-2021 08:38;WATER;77101;7,7101
1-4-2021 08:38;WATER;79064;7,9064
1-4-2021 08:38;WATER;79857;7,9857
1-4-2021 08:52;WATER;85531;8,5531
1-4-2021 08:52;WATER;86396;8,6396
1-4-2021 08:52;WATER;79515;7,9515
1-4-2021 09:07;WATER;83622;8,3622
1-4-2021 09:07;WATER;99114;9,9114
1-4-2021 09:07;WATER;108031;10,8031
1-4-2021 09:21;WATER;112571;11,2571
1-4-2021 09:21;WATER;113958;11,3958
1-4-2021 09:21;WATER;152562;15,2562
1-4-2021 09:36;WATER;143122;14,3122
1-4-2021 09:36;WATER;131810;13,181
1-4-2021 09:36;WATER;114534;11,4534
1-4-2021 09:50;WATER;121722;12,1722
1-4-2021 09:50;WATER;116137;11,6137
1-4-2021 10:04;WATER;100501;10,0501
1-4-2021 10:04;WATER;99420;9,942
1-4-2021 10:04;WATER;106536;10,6536
1-4-2021 10:19;WATER;100789;10,0789
1-4-2021 10:19;WATER;99096;9,9096
1-4-2021 10:19;WATER;99168;9,9168
1-4-2021 10:33;WATER;99132;9,9132
1-4-2021 10:33;WATER;99186;9,9186
1-4-2021 10:33;WATER;103401;10,3401
1-4-2021 10:48;WATER;108752;10,8752
1-4-2021 10:48;WATER;111292;11,1292
1-4-2021 10:48;WATER;114606;11,4606
1-4-2021 11:02;WATER;115165;11,5165
1-4-2021 11:02;WATER;117074;11,7074
1-4-2021 11:02;WATER;133053;13,3053
1-4-2021 11:16;WATER;130783;13,0783
1-4-2021 11:16;WATER;118803;11,8803
1-4-2021 11:16;WATER;116462;11,6462
1-4-2021 11:31;WATER;116245;11,6245
1-4-2021 11:31;WATER;116606;11,6606
1-4-2021 11:31;WATER;118569;11,8569
1-4-2021 11:45;WATER;122046;12,2046
1-4-2021 11:45;WATER;126117;12,6117
1-4-2021 12:00;WATER;131990;13,199
1-4-2021 12:00;WATER;136331;13,6331
1-4-2021 12:00;WATER;134494;13,4494
1-4-2021 12:14;WATER;132908;13,2908
1-4-2021 12:14;WATER;131990;13,199
1-4-2021 12:14;WATER;127738;12,7738
1-4-2021 12:28;WATER;118623;11,8623
1-4-2021 12:28;WATER;117254;11,7254
1-4-2021 12:28;WATER;116966;11,6966
1-4-2021 12:43;WATER;116390;11,639
1-4-2021 12:43;WATER;116137;11,6137
1-4-2021 12:43;WATER;116462;11,6462
1-4-2021 12:57;WATER;116444;11,6444
1-4-2021 12:57;WATER;116390;11,639
1-4-2021 12:57;WATER;116750;11,675
1-4-2021 13:12;WATER;116462;11,6462
1-4-2021 13:12;WATER;117254;11,7254
1-4-2021 13:12;WATER;117362;11,7362
1-4-2021 13:26;WATER;117362;11,7362
1-4-2021 13:26;WATER;116462;11,6462
1-4-2021 13:26;WATER;115363;11,5363
1-4-2021 13:40;WATER;112156;11,2156
1-4-2021 13:40;WATER;108229;10,8229
1-4-2021 13:55;WATER;103978;10,3978
1-4-2021 13:55;WATER;100627;10,0627
1-4-2021 13:55;WATER;100465;10,0465
1-4-2021 14:09;WATER;100267;10,0267
1-4-2021 14:09;WATER;99402;9,9402
1-4-2021 14:09;WATER;97493;9,7493
1-4-2021 14:24;WATER;96196;9,6196
1-4-2021 14:24;WATER;92989;9,2989
1-4-2021 14:24;WATER;88594;8,8594
1-4-2021 14:38;WATER;86198;8,6198
1-4-2021 14:38;WATER;80488;8,0488
1-4-2021 14:38;WATER;79028;7,9028
1-4-2021 14:52;WATER;74651;7,4651
1-4-2021 14:52;WATER;69103;6,9103
1-4-2021 14:52;WATER;66094;6,6094
1-4-2021 15:07;WATER;63410;6,341
1-4-2021 15:07;WATER;58636;5,8636
1-4-2021 15:07;WATER;55592;5,5592
1-4-2021 15:21;WATER;57357;5,7357
1-4-2021 15:21;WATER;58997;5,8997
1-4-2021 15:21;WATER;58348;5,8348
1-4-2021 15:36;WATER;56961;5,6961
1-4-2021 15:36;WATER;55718;5,5718
1-4-2021 15:36;WATER;57394;5,7394
1-4-2021 15:50;WATER;58132;5,8132
1-4-2021 15:50;WATER;57249;5,7249
1-4-2021 16:04;WATER;56349;5,6349
1-4-2021 16:04;WATER;58060;5,806
1-4-2021 16:04;WATER;59933;5,9933
1-4-2021 16:19;WATER;58420;5,842
1-4-2021 16:19;WATER;52278;5,2278
1-4-2021 16:19;WATER;48224;4,8224
1-4-2021 16:33;WATER;47576;4,7576
1-4-2021 16:33;WATER;45792;4,5792
1-4-2021 16:33;WATER;43649;4,3649
1-4-2021 16:48;WATER;42658;4,2658
1-4-2021 16:48;WATER;41829;4,1829
1-4-2021 16:48;WATER;41631;4,1631
1-4-2021 17:02;WATER;40730;4,073
1-4-2021 17:02;WATER;35759;3,5759
1-4-2021 17:02;WATER;29382;2,9382
1-4-2021 17:16;WATER;27076;2,7076
1-4-2021 17:16;WATER;24410;2,441
1-4-2021 17:16;WATER;21996;2,1996
1-4-2021 17:31;WATER;20194;2,0194
1-4-2021 17:31;WATER;18087;1,8087
1-4-2021 17:31;WATER;13853;1,3853
1-4-2021 17:45;WATER;12556;1,2556
1-4-2021 17:45;WATER;11133;1,1133
1-4-2021 18:00;WATER;8810;0,881
1-4-2021 18:00;WATER;7927;0,7927
1-4-2021 18:00;WATER;6630;0,663
1-4-2021 18:14;WATER;5693;0,5693
1-4-2021 18:14;WATER;5981;0,5981
1-4-2021 18:14;WATER;5081;0,5081
1-4-2021 18:28;WATER;5243;0,5243
1-4-2021 18:28;WATER;4792;0,4792
1-4-2021 18:28;WATER;4973;0,4973
1-4-2021 18:43;WATER;5171;0,5171
1-4-2021 18:43;WATER;4450;0,445
1-4-2021 18:43;WATER;3567;0,3567
1-4-2021 18:57;WATER;4000;0,4
1-4-2021 18:57;WATER;3513;0,3513
1-4-2021 18:57;WATER;3964;0,3964
1-4-2021 19:12;WATER;3658;0,3658
1-4-2021 19:12;WATER;3099;0,3099
1-4-2021 19:12;WATER;3495;0,3495
1-4-2021 19:26;WATER;3531;0,3531
1-4-2021 19:26;WATER;3135;0,3135
1-4-2021 19:26;WATER;3387;0,3387
1-4-2021 19:40;WATER;3784;0,3784
1-4-2021 19:40;WATER;2793;0,2793
1-4-2021 19:55;WATER;3441;0,3441
1-4-2021 19:55;WATER;3243;0,3243
1-4-2021 19:55;WATER;3531;0,3531
1-4-2021 20:09;WATER;2775;0,2775
1-4-2021 20:09;WATER;2991;0,2991
1-4-2021 20:09;WATER;3117;0,3117
1-4-2021 20:24;WATER;3351;0,3351
1-4-2021 20:24;WATER;3928;0,3928
1-4-2021 20:24;WATER;3748;0,3748
1-4-2021 20:38;WATER;3694;0,3694
1-4-2021 20:38;WATER;3009;0,3009
1-4-2021 20:38;WATER;3495;0,3495
1-4-2021 20:52;WATER;2126;0,2126
1-4-2021 20:52;WATER;3531;0,3531
1-4-2021 20:52;WATER;3369;0,3369
1-4-2021 21:07;WATER;3351;0,3351
1-4-2021 21:07;WATER;3117;0,3117
1-4-2021 21:07;WATER;3027;0,3027
1-4-2021 21:21;WATER;3603;0,3603
1-4-2021 21:21;WATER;2541;0,2541
1-4-2021 21:21;WATER;3351;0,3351
1-4-2021 21:36;WATER;3531;0,3531
1-4-2021 21:36;WATER;2757;0,2757
1-4-2021 21:36;WATER;3333;0,3333
1-4-2021 21:50;WATER;3441;0,3441
1-4-2021 21:50;WATER;3694;0,3694
1-4-2021 22:04;WATER;3225;0,3225
1-4-2021 22:04;WATER;3333;0,3333
1-4-2021 22:04;WATER;3549;0,3549
1-4-2021 22:19;WATER;3099;0,3099
1-4-2021 22:19;WATER;3712;0,3712
1-4-2021 22:19;WATER;3441;0,3441
1-4-2021 22:33;WATER;3261;0,3261
1-4-2021 22:33;WATER;3189;0,3189
1-4-2021 22:33;WATER;3117;0,3117
1-4-2021 22:48;WATER;3135;0,3135
1-4-2021 22:48;WATER;3225;0,3225
1-4-2021 22:48;WATER;3441;0,3441
1-4-2021 23:02;WATER;3603;0,3603
1-4-2021 23:02;WATER;3910;0,391
1-4-2021 23:02;WATER;3045;0,3045
1-4-2021 23:16;WATER;3117;0,3117
1-4-2021 23:16;WATER;3603;0,3603
1-4-2021 23:16;WATER;2577;0,2577
1-4-2021 23:31;WATER;2937;0,2937
1-4-2021 23:31;WATER;3333;0,3333
1-4-2021 23:31;WATER;3513;0,3513
1-4-2021 23:45;WATER;4018;0,4018
1-4-2021 23:45;WATER;3513;0,3513
2-4-2021 00:00;WATER;3063;0,3063
2-4-2021 00:00;WATER;3730;0,373
2-4-2021 00:00;WATER;3423;0,3423
2-4-2021 00:14;WATER;3874;0,3874
2-4-2021 00:14;WATER;2757;0,2757
2-4-2021 00:14;WATER;3802;0,3802
2-4-2021 00:28;WATER;3640;0,364
2-4-2021 00:28;WATER;3351;0,3351
2-4-2021 00:28;WATER;2793;0,2793
2-4-2021 00:43;WATER;3315;0,3315
2-4-2021 00:43;WATER;3387;0,3387
2-4-2021 00:43;WATER;4378;0,4378
2-4-2021 00:57;WATER;2775;0,2775
2-4-2021 00:57;WATER;3027;0,3027
2-4-2021 00:57;WATER;3369;0,3369
2-4-2021 01:12;WATER;3874;0,3874
2-4-2021 01:12;WATER;3549;0,3549
2-4-2021 01:12;WATER;2919;0,2919
2-4-2021 01:26;WATER;3477;0,3477
2-4-2021 01:26;WATER;2793;0,2793
2-4-2021 01:26;WATER;3694;0,3694
2-4-2021 01:40;WATER;3567;0,3567
2-4-2021 01:40;WATER;3964;0,3964
2-4-2021 01:55;WATER;3207;0,3207
2-4-2021 01:55;WATER;3009;0,3009
2-4-2021 01:55;WATER;3261;0,3261
2-4-2021 02:09;WATER;3928;0,3928
2-4-2021 02:09;WATER;3513;0,3513
2-4-2021 02:09;WATER;3099;0,3099
2-4-2021 02:24;WATER;3549;0,3549
2-4-2021 02:24;WATER;2955;0,2955
2-4-2021 02:24;WATER;3135;0,3135
2-4-2021 02:38;WATER;3603;0,3603
2-4-2021 02:38;WATER;3333;0,3333
2-4-2021 02:38;WATER;3784;0,3784
2-4-2021 02:52;WATER;3099;0,3099
2-4-2021 02:52;WATER;3369;0,3369
2-4-2021 02:52;WATER;2397;0,2397
2-4-2021 03:07;WATER;3369;0,3369
2-4-2021 03:07;WATER;3513;0,3513
2-4-2021 03:07;WATER;3730;0,373
2-4-2021 03:21;WATER;3081;0,3081
2-4-2021 03:21;WATER;3045;0,3045
2-4-2021 03:21;WATER;2919;0,2919
2-4-2021 03:36;WATER;2973;0,2973
2-4-2021 03:36;WATER;3117;0,3117
2-4-2021 03:36;WATER;3585;0,3585
2-4-2021 03:50;WATER;3838;0,3838
2-4-2021 03:50;WATER;3207;0,3207
2-4-2021 04:04;WATER;2847;0,2847
2-4-2021 04:04;WATER;2613;0,2613
2-4-2021 04:04;WATER;2703;0,2703
2-4-2021 04:19;WATER;3712;0,3712
2-4-2021 04:19;WATER;3802;0,3802
2-4-2021 04:19;WATER;3531;0,3531
2-4-2021 04:33;WATER;3982;0,3982
2-4-2021 04:33;WATER;2901;0,2901
2-4-2021 04:33;WATER;3621;0,3621
2-4-2021 04:48;WATER;4072;0,4072
2-4-2021 04:48;WATER;3856;0,3856
2-4-2021 04:48;WATER;4486;0,4486
2-4-2021 05:02;WATER;4540;0,454
2-4-2021 05:02;WATER;4720;0,472
2-4-2021 05:02;WATER;5189;0,5189
2-4-2021 05:16;WATER;5783;0,5783
2-4-2021 05:16;WATER;4900;0,49
2-4-2021 05:16;WATER;6360;0,636
2-4-2021 05:31;WATER;6360;0,636
2-4-2021 05:31;WATER;7422;0,7422
2-4-2021 05:31;WATER;7927;0,7927
2-4-2021 05:45;WATER;8665;0,8665
2-4-2021 05:45;WATER;8882;0,8882
2-4-2021 06:00;WATER;8629;0,8629
2-4-2021 06:00;WATER;10143;1,0143
2-4-2021 06:00;WATER;13331;1,3331
2-4-2021 06:14;WATER;15259;1,5259
2-4-2021 06:14;WATER;19906;1,9906
2-4-2021 06:14;WATER;20699;2,0699
2-4-2021 06:28;WATER;26517;2,6517
2-4-2021 06:28;WATER;22230;2,223
2-4-2021 06:28;WATER;21582;2,1582
2-4-2021 06:43;WATER;18699;1,8699
2-4-2021 06:43;WATER;18609;1,8609
2-4-2021 06:43;WATER;22969;2,2969
2-4-2021 06:57;WATER;25004;2,5004
2-4-2021 06:57;WATER;33075;3,3075
2-4-2021 06:57;WATER;41163;4,1163
2-4-2021 07:12;WATER;36785;3,6785
2-4-2021 07:12;WATER;39109;3,9109
2-4-2021 07:12;WATER;39902;3,9902
2-4-2021 07:26;WATER;36767;3,6767
2-4-2021 07:26;WATER;39091;3,9091
2-4-2021 07:26;WATER;40334;4,0334
2-4-2021 07:40;WATER;42856;4,2856
2-4-2021 07:40;WATER;42766;4,2766
2-4-2021 07:55;WATER;37092;3,7092
2-4-2021 07:55;WATER;31669;3,1669
2-4-2021 07:55;WATER;42352;4,2352
2-4-2021 08:09;WATER;43523;4,3523
2-4-2021 08:09;WATER;42640;4,264
2-4-2021 08:09;WATER;64833;6,4833
2-4-2021 08:24;WATER;68202;6,8202
2-4-2021 08:24;WATER;54601;5,4601
2-4-2021 08:24;WATER;58366;5,8366
2-4-2021 08:38;WATER;58546;5,8546
2-4-2021 08:38;WATER;64743;6,4743
2-4-2021 08:38;WATER;126712;12,6712
2-4-2021 08:52;WATER;62996;6,2996
2-4-2021 08:52;WATER;69967;6,9967
2-4-2021 08:52;WATER;47828;4,7828
2-4-2021 09:07;WATER;99312;9,9312
2-4-2021 09:07;WATER;101816;10,1816
2-4-2021 09:07;WATER;58997;5,8997
2-4-2021 09:21;WATER;53250;5,325
2-4-2021 09:21;WATER;41559;4,1559
2-4-2021 09:21;WATER;98970;9,897
2-4-2021 09:36;WATER;96268;9,6268
2-4-2021 09:36;WATER;40568;4,0568
2-4-2021 09:36;WATER;98700;9,87
2-4-2021 09:50;WATER;115651;11,5651
2-4-2021 09:50;WATER;132963;13,2963
2-4-2021 10:04;WATER;113273;11,3273
2-4-2021 10:04;WATER;95439;9,5439
2-4-2021 10:04;WATER;184014;18,4014
2-4-2021 10:19;WATER;151229;15,1229
2-4-2021 10:19;WATER;97655;9,7655
2-4-2021 10:19;WATER;106680;10,668
2-4-2021 10:33;WATER;77353;7,7353
2-4-2021 10:33;WATER;77930;7,793
2-4-2021 10:33;WATER;76813;7,6813
2-4-2021 10:48;WATER;81388;8,1388
2-4-2021 10:48;WATER;92557;9,2557
2-4-2021 10:48;WATER;79947;7,9947
2-4-2021 11:02;WATER;76939;7,6939
2-4-2021 11:02;WATER;79497;7,9497
2-4-2021 11:02;WATER;85387;8,5387
2-4-2021 11:16;WATER;87621;8,7621
2-4-2021 11:16;WATER;78884;7,8884
2-4-2021 11:16;WATER;116462;11,6462
2-4-2021 11:31;WATER;129792;12,9792
2-4-2021 11:31;WATER;102213;10,2213
2-4-2021 11:31;WATER;90665;9,0665
2-4-2021 11:45;WATER;79605;7,9605
2-4-2021 11:45;WATER;93980;9,398
2-4-2021 12:00;WATER;163785;16,3785
2-4-2021 12:00;WATER;152760;15,276
2-4-2021 12:00;WATER;116534;11,6534
2-4-2021 12:14;WATER;113525;11,3525
2-4-2021 12:14;WATER;116462;11,6462
2-4-2021 12:14;WATER;100663;10,0663
2-4-2021 12:28;WATER;117002;11,7002
2-4-2021 12:28;WATER;108662;10,8662
2-4-2021 12:28;WATER;108788;10,8788
2-4-2021 12:43;WATER;87675;8,7675
2-4-2021 12:43;WATER;97421;9,7421
2-4-2021 12:43;WATER;107527;10,7527
2-4-2021 12:57;WATER;103564;10,3564
2-4-2021 12:57;WATER;115975;11,5975
2-4-2021 12:57;WATER;113976;11,3976
2-4-2021 13:12;WATER;105851;10,5851
2-4-2021 13:12;WATER;95673;9,5673
2-4-2021 13:12;WATER;105185;10,5185
2-4-2021 13:26;WATER;107689;10,7689
2-4-2021 13:26;WATER;115813;11,5813
2-4-2021 13:26;WATER;43577;4,3577
2-4-2021 13:40;WATER;74363;7,4363
2-4-2021 13:40;WATER;108481;10,8481
2-4-2021 13:55;WATER;130224;13,0224
2-4-2021 13:55;WATER;81370;8,137
2-4-2021 13:55;WATER;81676;8,1676
2-4-2021 14:09;WATER;78776;7,8776
2-4-2021 14:09;WATER;72994;7,2994
